INPUT;FOUND_BY;DTXSID;PREFERRED_NAME;VERIFICACION ;SMILES;MOLECULAR_FORMULA;AVERAGE_MASS;iupac_name;iupac_name_SMILES;ValidaciÃ³n IUPAC;verificaciÃ³n manual;PREFERRED NAME;CASRN;MOLECULAR FORMULA;MONOISOTOPIC MASS;ToxCast Active;ToxCast Total;% ToxCast Active;HIT CALL;ATS;Clasificacion_ATS
Dipropylene glycol;PUBCHEM;DTXSID0027856;Dipropylene glycol;;CCC(O)OC(CC)O;;;;;;;Dipropylene glycol;25265-71-8;C6H14O3;134.094294;6;858;1;Inactive;0.0;Inactivo
Dipropylene glycol;PUBCHEM;DTXSID0027856;Dipropylene glycol;;CCC(O)OC(CC)O;;;;;;;Dipropylene glycol;25265-71-8;C6H14O3;134.094294;6;858;1;Inactive;0.0;Inactivo
Dipropylene glycol;PUBCHEM;DTXSID0027856;Dipropylene glycol;;CCC(O)OC(CC)O;;;;;;;Dipropylene glycol;25265-71-8;C6H14O3;134.094294;6;858;1;Inactive;0.0;Inactivo
Dipropylene glycol;PUBCHEM;DTXSID0027856;Dipropylene glycol;;CCC(O)OC(CC)O;;;;;;;Dipropylene glycol;25265-71-8;C6H14O3;134.094294;6;858;1;Inactive;0.0;Inactivo
Dipropylene glycol;PUBCHEM;DTXSID0027856;Dipropylene glycol;;CCC(O)OC(CC)O;;;;;;;Dipropylene glycol;25265-71-8;C6H14O3;134.094294;6;858;1;Inactive;0.0;Inactivo
Dipropylene glycol;PUBCHEM;DTXSID0027856;Dipropylene glycol;;CCC(O)OC(CC)O;;;;;;;Dipropylene glycol;25265-71-8;C6H14O3;134.094294;6;858;1;Inactive;0.0;Inactivo
Dipropylene glycol;PUBCHEM;DTXSID0027856;Dipropylene glycol;;CCC(O)OC(CC)O;;;;;;;Dipropylene glycol;25265-71-8;C6H14O3;134.094294;6;858;1;Inactive;0.0;Inactivo
Dipropylene glycol;PUBCHEM;DTXSID0027856;Dipropylene glycol;;CCC(O)OC(CC)O;;;;;;;Dipropylene glycol;25265-71-8;C6H14O3;134.094294;6;858;1;Inactive;0.0;Inactivo
Dipropylene glycol;PUBCHEM;DTXSID0027856;Dipropylene glycol;;CCC(O)OC(CC)O;;;;;;;Dipropylene glycol;25265-71-8;C6H14O3;134.094294;6;858;1;Inactive;0.0;Inactivo
Dipropylene glycol;PUBCHEM;DTXSID0027856;Dipropylene glycol;;CCC(O)OC(CC)O;;;;;;;Dipropylene glycol;25265-71-8;C6H14O3;134.094294;6;858;1;Inactive;0.0;Inactivo
Dipropylene glycol;PUBCHEM;DTXSID0027856;Dipropylene glycol;;CCC(O)OC(CC)O;;;;;;;Dipropylene glycol;25265-71-8;C6H14O3;134.094294;6;858;1;Inactive;0.0;Inactivo
Dipropylene glycol;PUBCHEM;DTXSID0027856;Dipropylene glycol;;CCC(O)OC(CC)O;;;;;;;Dipropylene glycol;25265-71-8;C6H14O3;134.094294;6;858;1;Inactive;0.0;Inactivo
Dipropylene glycol;PUBCHEM;DTXSID0027856;Dipropylene glycol;;CCC(O)OC(CC)O;;;;;;;Dipropylene glycol;25265-71-8;C6H14O3;134.094294;6;858;1;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
Dipropylene glycol monomethyl ether;PUBCHEM;DTXSID0027983;Dipropylene glycol monomethyl ether;;CCC(O)OCCCOC;;;;;;;Dipropylene glycol monomethyl ether;34590-94-8;C7H16O3;148.109944;24;941;3;Inactive;0.0;Inactivo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
3-Iodo-2-propynyl-N-butylcarbamate;PUBCHEM;DTXSID0028038;3-Iodo-2-propynyl-N-butylcarbamate;;CCCCNC(=O)OCC#CI;;;;;;;3-Iodo-2-propynyl-N-butylcarbamate;55406-53-6;C8H12INO2;280.99127;388;1196;32;Active;1.0;Activo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;PUBCHEM;DTXSID0028666;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;;CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C  ;;;;;;;1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich;68515-49-1;;;11;861;1;Inactive;0.0;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Active;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triadimenol;PUBCHEM;DTXSID0032493;Triadimenol;;CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O;;;;;;;Triadimenol;55219-65-3;C14H18ClN3O2;295.108754;125;1069;12;Inactive;0.052631579;Inactivo
Triclopyr;PUBCHEM;DTXSID0032497;Triclopyr;;C1=C(C(=NC(=C1Cl)Cl)OCC(=O)O)Cl;;;;;;;Triclopyr;55335-06-3;C7H4Cl3NO3;254.925676;29;938;3;Inactive;0.0;Inactivo
Triclopyr;PUBCHEM;DTXSID0032497;Triclopyr;;C1=C(C(=NC(=C1Cl)Cl)OCC(=O)O)Cl;;;;;;;Triclopyr;55335-06-3;C7H4Cl3NO3;254.925676;29;938;3;Inactive;0.0;Inactivo
