INPUT;FOUND_BY;DTXSID;PREFERRED_NAME;VERIFICACION ;SMILES;MOLECULAR_FORMULA;AVERAGE_MASS;iupac_name;iupac_name_SMILES;Validación IUPAC;verificación manual
meso-Hexestrol;Approved Name;DTXSID2022381;meso-Hexestrol;0;CC[C@@H]([C@@H](CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1;C18H22O2;270.372;4-[(3S,4R)-4-(4-hydroxyphenyl)hexan-3-yl]phenol;4-[(3S,4R)-4-(4-hydroxyphenyl)hexan-3-yl]phenol;0;NO
Mesosulfuron-methyl;Approved Name;DTXSID6034712;Mesosulfuron-methyl;0;COC(=O)C1=C(C=C(CNS(C)(=O)=O)C=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1;C17H21N5O9S2;503.5;methyl 2-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoyl]-4-(methanesulfonamidomethyl)benzoate;methyl 2-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoyl]-4-(methanesulfonamidomethyl)benzoate;0;NO
Mesotrione;Approved Name;DTXSID7032424;Mesotrione;0;CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C1C(=O)CCCC1=O)[N+]([O-])=O;C14H13NO7S;339.32;2-(4-methylsulfonyl-2-nitrobenzoyl)cyclohexane-1,3-dione;2-(4-methylsulfonyl-2-nitrobenzoyl)cyclohexane-1,3-dione;0;NO
Metaflumizone;Approved Name;DTXSID6040373;Metaflumizone;0;FC(F)(F)OC1=CC=C(NC(=O)NN=C(CC2=CC=C(C=C2)C#N)C2=CC=CC(=C2)C(F)(F)F)C=C1;C24H16F6N4O2;506.408;1-[(Z)-[2-(4-cyanophenyl)-1-[3-(trifluoromethyl)phenyl]ethylidene]amino]-3-[4-(trifluoromethoxy)phenyl]urea;1-[[2-(4-cyanophenyl)-1-[3-(trifluoromethyl)phenyl]ethylidene]amino]-3-[4-(trifluoromethoxy)phenyl]urea;1;N/A
Metalaxyl;Approved Name;DTXSID6024175;Metalaxyl;0;COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C;C15H21NO4;279.336;methyl 2-(N-(2-methoxyacetyl)-2,6-dimethylanilino)propanoate;methyl 2-(N-(2-methoxyacetyl)-2,6-dimethylanilino)propanoate;0;NO
Metalaxyl-M;Approved Name;DTXSID8032671;Metalaxyl-M;0;COCC(=O)N([C@H](C)C(=O)OC)C1=C(C)C=CC=C1C;C15H21NO4;279.336;methyl (2R)-2-(N-(2-methoxyacetyl)-2,6-dimethylanilino)propanoate;methyl (2R)-2-(N-(2-methoxyacetyl)-2,6-dimethylanilino)propanoate;0;NO
Metam-sodium hydrate;Approved Name;DTXSID2040361;Metam-sodium hydrate;0;O.O.O.[Na+].CNC([S-])=S;C2H10NNaO3S2;183.22;"sodium;N-methylcarbamodithioate;trihydrate";"sodium;N-methylcarbamodithioate;trihydrate";0;NO
Methacrylamide;Approved Name;DTXSID8029600;Methacrylamide;0;CC(=C)C(N)=O;C4H7NO;85.106;2-methylprop-2-enamide;2-methylprop-2-enamide;0;NO
Methadone hydrochloride;Approved Name;DTXSID2020501;Methadone hydrochloride;0;Cl.CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1;C21H28ClNO;345.91;"6-(dimethylamino)-4,4-diphenylheptan-3-one;hydrochloride";"6-(dimethylamino)-4,4-diphenylheptan-3-one;hydrochloride";0;NO
Methamidophos;Approved Name;DTXSID6024177;Methamidophos;0;COP(N)(=O)SC;C2H8NO2PS;141.12;[amino(methylsulfanyl)phosphoryl]oxymethane;[amino(methylsulfanyl)phosphoryl]oxymethane;0;NO
Methenamine;Approved Name;DTXSID6020692;Methenamine;0;C1N2CN3CN1CN(C2)C3;C6H12N4;140.19;1,3,5,7-tetrazatricyclo[3.3.1.13,7]decane;1,3,5,7-tetrazatricyclo[3.3.1.13,7]decane;0;NO
Methidathion;Approved Name;DTXSID5020819;Methidathion;0;COC1=NN(CSP(=S)(OC)OC)C(=O)S1;C6H11N2O4PS3;302.32;3-(dimethoxyphosphinothioylsulfanylmethyl)-5-methoxy-1,3,4-thiadiazol-2-one;3-(dimethoxyphosphinothioylsulfanylmethyl)-5-methoxy-1,3,4-thiadiazol-2-one;0;NO
Methimazole;Approved Name;DTXSID4020820;Methimazole;0;CN1C=CNC1=S;C4H6N2S;114.17;3-methyl-1H-imidazole-2-thione;3-methyl-1H-imidazole-2-thione;0;NO
Methiocarb;Approved Name;DTXSID3032626;Methiocarb;0;CNC(=O)OC1=CC(C)=C(SC)C(C)=C1;C11H15NO2S;225.31;(3,5-dimethyl-4-methylsulfanylphenyl) N-methylcarbamate;(3,5-dimethyl-4-methylsulfanylphenyl) N-methylcarbamate;0;NO
Methomyl;Approved Name;DTXSID1022267;Methomyl;0;CNC(=O)ON=C(C)SC;C5H10N2O2S;162.21;methyl N-(methylcarbamoyloxy)ethanimidothioate;methyl N-(methylcarbamoyloxy)ethanimidothioate;0;NO
Methotrexate;Approved Name;DTXSID4020822;Methotrexate;0;CN(CC1=NC2=C(N=C1)N=C(N)N=C2N)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O;C20H22N8O5;454.447;(2S)-2-[[4-[(2,4-diaminopteridin-6-yl)methyl-methylamino]benzoyl]amino]pentanedioic acid;(2S)-2-[[4-[(2,4-diaminopteridin-6-yl)methyl-methylamino]benzoyl]amino]pentanedioic acid;0;NO
Methoxychlor;Approved Name;DTXSID9020827;Methoxychlor;0;COC1=CC=C(C=C1)C(C1=CC=C(OC)C=C1)C(Cl)(Cl)Cl;C16H15Cl3O2;345.64;1-methoxy-4-[2,2,2-trichloro-1-(4-methoxyphenyl)ethyl]benzene;1-methoxy-4-[2,2,2-trichloro-1-(4-methoxyphenyl)ethyl]benzene;0;NO
Methoxyfenozide;Approved Name;DTXSID3032628;Methoxyfenozide;0;COC1=CC=CC(C(=O)NN(C(=O)C2=CC(C)=CC(C)=C2)C(C)(C)C)=C1C;C22H28N2O3;368.477;N'-tert-butyl-N'-(3,5-dimethylbenzoyl)-3-methoxy-2-methylbenzohydrazide;N'-tert-butyl-N'-(3,5-dimethylbenzoyl)-3-methoxy-2-methylbenzohydrazide;0;NO
Methyl 12-hydroxyoctadecanoate;Approved Name;DTXSID8027086;Methyl 12-hydroxyoctadecanoate;0;CCCCCCC(O)CCCCCCCCCCC(=O)OC;C19H38O3;314.51;methyl 12-hydroxyoctadecanoate;methyl 12-hydroxyoctadecanoate;0;NO
Methyl 2-aminobenzoate;Approved Name;DTXSID6025567;Methyl 2-aminobenzoate;0;COC(=O)C1=C(N)C=CC=C1;C8H9NO2;151.165;methyl 2-aminobenzoate;methyl 2-aminobenzoate;0;NO
Methyl 2H,2H,3H,3H-perfluoroheptanoate;Approved Name;DTXSID50441560;Methyl 2H,2H,3H,3H-perfluoroheptanoate;0;COC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C8H7F9O2;306.128;methyl 4,4,5,5,6,6,7,7,7-nonafluoroheptanoate;methyl 4,4,5,5,6,6,7,7,7-nonafluoroheptanoate;0;NO
Methyl 3H-perfluoroisopropyl ether;Approved Name;DTXSID70537191;Methyl 3H-perfluoroisopropyl ether;0;COC(F)(C(F)F)C(F)(F)F;C4H4F6O;182.065;1,1,1,2,3,3-hexafluoro-2-methoxypropane;1,1,1,2,3,3-hexafluoro-2-methoxypropane;0;NO
Methyl 4-methylbenzoate;Approved Name;DTXSID4025668;Methyl 4-methylbenzoate;0;COC(=O)C1=CC=C(C)C=C1;C9H10O2;150.177;methyl 4-methylbenzoate;methyl 4-methylbenzoate;0;NO
Methyl dodecanoate;Approved Name;DTXSID5026889;Methyl dodecanoate;0;CCCCCCCCCCCC(=O)OC;C13H26O2;214.349;methyl dodecanoate;methyl dodecanoate;0;NO
Methyl isothiocyanate;Approved Name;DTXSID2027204;Methyl isothiocyanate;0;CN=C=S;C2H3NS;73.11;methylimino(sulfanylidene)methane;methylimino(sulfanylidene)methane;0;NO
Methyl linoleate;Approved Name;DTXSID7020843;Methyl linoleate;0;CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC;C19H34O2;294.479;methyl (9Z,12Z)-octadeca-9,12-dienoate;methyl (9Z,12Z)-octadeca-9,12-dienoate;0;NO
Methyl linolenate;Approved Name;DTXSID5041560;Methyl linolenate;0;CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OC;C19H32O2;292.463;methyl (9Z,12Z,15Z)-octadeca-9,12,15-trienoate;methyl (9Z,12Z,15Z)-octadeca-9,12,15-trienoate;0;NO
Methyl methanesulfonate;Approved Name;DTXSID7020845;Methyl methanesulfonate;0;COS(C)(=O)=O;C2H6O3S;110.13;methyl methanesulfonate;methyl methanesulfonate;0;NO
Methyl octanoate;Approved Name;DTXSID2026864;Methyl octanoate;0;CCCCCCCC(=O)OC;C9H18O2;158.241;methyl octanoate;methyl octanoate;0;NO
Methyl parathion;Approved Name;DTXSID1020855;Methyl parathion;0;COP(=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O;C8H10NO5PS;263.2;dimethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane;dimethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane;0;NO
Methyl perfluoro(3-(1-ethenyloxypropan-2-yloxy)propanoate);Approved Name;DTXSID8044969;Methyl perfluoro(3-(1-ethenyloxypropan-2-yloxy)propanoate);0;COC(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F;C9H3F13O4;422.098;methyl 2,2,3,3-tetrafluoro-3-[1,1,1,2,3,3-hexafluoro-3-(1,2,2-trifluoroethenoxy)propan-2-yl]oxypropanoate;methyl 2,2,3,3-tetrafluoro-3-[1,1,1,2,3,3-hexafluoro-3-(1,2,2-trifluoroethenoxy)propan-2-yl]oxypropanoate;0;NO
Methyl phenylacetate;Approved Name;DTXSID1044352;Methyl phenylacetate;0;COC(=O)CC1=CC=CC=C1;C9H10O2;150.177;methyl 2-phenylacetate;methyl 2-phenylacetate;0;NO
Methyl salicylate;Approved Name;DTXSID5025659;Methyl salicylate;0;COC(=O)C1=C(O)C=CC=C1;C8H8O3;152.149;methyl 2-hydroxybenzoate;methyl 2-hydroxybenzoate;0;NO
Methyl trans-styryl ketone;Approved Name;DTXSID1031626;Methyl trans-styryl ketone;0;CC(=O)\C=C\C1=CC=CC=C1;C10H10O;146.189;(E)-4-phenylbut-3-en-2-one;(E)-4-phenylbut-3-en-2-one;0;NO
Methyldopa sesquihydrate;Approved Name;DTXSID5020863;Methyldopa sesquihydrate;0;O.O.O.C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O.C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O;C20H32N2O11;476.479;"(2S)-2-amino-3-(3,4-dihydroxyphenyl)-2-methylpropanoic acid;trihydrate";"(2S)-2-amino-3-(3,4-dihydroxyphenyl)-2-methylpropanoic acid;trihydrate";0;NO
Methylene bis(thiocyanate);Approved Name;DTXSID8025599;Methylene bis(thiocyanate);0;N#CSCSC#N;C3H2N2S2;130.18;thiocyanatomethyl thiocyanate;thiocyanatomethyl thiocyanate;0;NO
Methyleugenol;Approved Name;DTXSID5025607;Methyleugenol;0;COC1=CC=C(CC=C)C=C1OC;C11H14O2;178.231;1,2-dimethoxy-4-prop-2-enylbenzene;1,2-dimethoxy-4-prop-2-enylbenzene;0;NO
Methylparaben;Approved Name;DTXSID4022529;Methylparaben;0;COC(=O)C1=CC=C(O)C=C1;C8H8O3;152.149;methyl 4-hydroxybenzoate;methyl 4-hydroxybenzoate;0;NO
Methylprednisolone;Approved Name;DTXSID7023300;Methylprednisolone;0;[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C;C22H30O5;374.477;(6S,8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-6,10,13-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one;(6S,8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-6,10,13-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one;0;NO
Metolachlor;Approved Name;DTXSID4022448;Metolachlor;0;CCC1=C(N(C(C)COC)C(=O)CCl)C(C)=CC=C1;C15H22ClNO2;283.8;2-chloro-N-(2-ethyl-6-methylphenyl)-N-(1-methoxypropan-2-yl)acetamide;2-chloro-N-(2-ethyl-6-methylphenyl)-N-(1-methoxypropan-2-yl)acetamide;0;NO
Metolachlor ESA;Approved Name;DTXSID1037567;Metolachlor ESA;0;CCC1=CC=CC(C)=C1N(C(C)COC)C(=O)CS(O)(=O)=O;C15H23NO5S;329.41;2-[2-ethyl-N-(1-methoxypropan-2-yl)-6-methylanilino]-2-oxoethanesulfonic acid;2-[2-ethyl-N-(1-methoxypropan-2-yl)-6-methylanilino]-2-oxoethanesulfonic acid;0;NO
Metribuzin;Approved Name;DTXSID6024204;Metribuzin;0;CSC1=NN=C(C(=O)N1N)C(C)(C)C;C8H14N4OS;214.29;4-amino-6-tert-butyl-3-methylsulfanyl-1,2,4-triazin-5-one;4-amino-6-tert-butyl-3-methylsulfanyl-1,2,4-triazin-5-one;0;NO
Metsulfuron-methyl;Approved Name;DTXSID6023864;Metsulfuron-methyl;0;COC(=O)C1=C(C=CC=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=NC(C)=N1;C14H15N5O6S;381.36;methyl 2-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]benzoate;methyl 2-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]benzoate;0;NO
Mevinphos;Approved Name;DTXSID2032683;Mevinphos;0;COC(=O)C=C(C)OP(=O)(OC)OC;C7H13O6P;224.149;methyl (E)-3-dimethoxyphosphoryloxybut-2-enoate;methyl 3-dimethoxyphosphoryloxybut-2-enoate;1;N/A
Mifepristone;Approved Name;DTXSID5023322;Mifepristone;0;[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@]([H])(C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H];C29H35NO2;429.604;(8S,11R,13S,14S,17S)-11-[4-(dimethylamino)phenyl]-17-hydroxy-13-methyl-17-prop-1-ynyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one;(8S,11R,13S,14S,17S)-11-[4-(dimethylamino)phenyl]-17-hydroxy-13-methyl-17-prop-1-ynyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one;0;NO
Mirex;Approved Name;DTXSID7020895;Mirex;0;ClC12C3(Cl)C4(Cl)C5(Cl)C(Cl)(C1(Cl)C4(Cl)Cl)C2(Cl)C(Cl)(Cl)C35Cl;C10Cl12;545.51;1,2,3,4,5,5,6,7,8,9,10,10-dodecachloropentacyclo[5.3.0.02,6.03,9.04,8]decane;1,2,3,4,5,5,6,7,8,9,10,10-dodecachloropentacyclo[5.3.0.02,6.03,9.04,8]decane;0;NO
Mizolastine;Approved Name;DTXSID5046801;Mizolastine;0;CN(C1CCN(CC1)C1=NC2=C(C=CC=C2)N1CC1=CC=C(F)C=C1)C1=NC=CC(=O)N1;C24H25FN6O;432.503;2-[[1-[1-[(4-fluorophenyl)methyl]benzimidazol-2-yl]piperidin-4-yl]-methylamino]-1H-pyrimidin-6-one;2-[[1-[1-[(4-fluorophenyl)methyl]benzimidazol-2-yl]piperidin-4-yl]-methylamino]-1H-pyrimidin-6-one;0;NO
MK-547;Approved Name;DTXSID4047331;MK-547;0;[Na+].[Na+].CCCCC1=NC2=C(C=C1)[C@@H]([C@H]([C@@H]2C1=CC=C(OC)C=C1C[C@H](C)C([O-])=O)C([O-])=O)C1=CC2=C(OCO2)C=C1;C31H31NNa2O7;575.569;"disodium;(5S,6R,7R)-5-(1,3-benzodioxol-5-yl)-2-butyl-7-[2-[(2S)-2-carboxylatopropyl]-4-methoxyphenyl]-6,7-dihydro-5H-cyclopenta[b]pyridine-6-carboxylate";"disodium;(5S,6R,7R)-5-(1,3-benzodioxol-5-yl)-2-butyl-7-[2-[(2S)-2-carboxylatopropyl]-4-methoxyphenyl]-6,7-dihydro-5H-cyclopenta[b]pyridine-6-carboxylate";0;NO
MK-578;Approved Name;DTXSID0047327;MK-578;0;CCN1N=C(CC2=CC=CC=C2)C=C1C1CCN(C[C@H]2C[C@@H](C[C@@H]2C2=CC=CC(F)=C2)N(C)[C@H](C(C)C)C(O)=O)CC1;C35H47FN4O2;574.785;(2R)-2-[[(1R,3S,4S)-3-[[4-(5-benzyl-2-ethylpyrazol-3-yl)piperidin-1-yl]methyl]-4-(3-fluorophenyl)cyclopentyl]-methylamino]-3-methylbutanoic acid;(2R)-2-[[(1R,3S,4S)-3-[[4-(5-benzyl-2-ethylpyrazol-3-yl)piperidin-1-yl]methyl]-4-(3-fluorophenyl)cyclopentyl]-methylamino]-3-methylbutanoic acid;0;NO
MK-812;Approved Name;DTXSID4047335;MK-812;0;OC(=O)CCC([O-])=O.CO[C@@H]1COCC[C@@H]1[NH2+][C@@H]1CC[C@](C1)(C(C)C)C(=O)N1CCC2=C(C1)C=C(C=N2)C(F)(F)F;C28H40F3N3O7;587.637;"4-hydroxy-4-oxobutanoate;[(3S,4S)-3-methoxyoxan-4-yl]-[(1R,3S)-3-propan-2-yl-3-[3-(trifluoromethyl)-7,8-dihydro-5H-1,6-naphthyridine-6-carbonyl]cyclopentyl]azanium";"4-hydroxy-4-oxobutanoate;[(3S,4S)-3-methoxyoxan-4-yl]-[(1R,3S)-3-propan-2-yl-3-[3-(trifluoromethyl)-7,8-dihydro-5H-1,6-naphthyridine-6-carbonyl]cyclopentyl]azanium";0;NO
MK-968;Approved Name;DTXSID9047334;MK-968;0;F[C@@H](CO[C@H]1CC[C@@H](CC1)NC1=C2C=NN=C2N=CN1)C1=CC=CC=C1F;C19H21F2N5O;373.408;N-[4-[(2R)-2-fluoro-2-(2-fluorophenyl)ethoxy]cyclohexyl]-1H-pyrazolo[3,4-d]pyrimidin-4-amine;N-[4-[(2R)-2-fluoro-2-(2-fluorophenyl)ethoxy]cyclohexyl]-1H-pyrazolo[3,4-d]pyrimidin-4-amine;0;NO
Molinate;Approved Name;DTXSID6024206;Molinate;0;CCSC(=O)N1CCCCCC1;C9H17NOS;187.3;S-ethyl azepane-1-carbothioate;S-ethyl azepane-1-carbothioate;0;NO
Monobenzyl phthalate;Approved Name;DTXSID9043938;Monobenzyl phthalate;0;OC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1;C15H12O4;256.257;2-phenylmethoxycarbonylbenzoic acid;2-phenylmethoxycarbonylbenzoic acid;0;NO
Monobutyl phthalate;Approved Name;DTXSID4040002;Monobutyl phthalate;0;CCCCOC(=O)C1=C(C=CC=C1)C(O)=O;C12H14O4;222.24;2-butoxycarbonylbenzoic acid;2-butoxycarbonylbenzoic acid;0;NO
Monocrotophos;Approved Name;DTXSID9034816;Monocrotophos;0;CNC(=O)\C=C(/C)OP(=O)(OC)OC;C7H14NO5P;223.165;dimethyl [(E)-4-(methylamino)-4-oxobut-2-en-2-yl] phosphate;dimethyl [(E)-4-(methylamino)-4-oxobut-2-en-2-yl] phosphate;0;NO
Monomethyl phthalate;Approved Name;DTXSID9040001;Monomethyl phthalate;0;COC(=O)C1=C(C=CC=C1)C(O)=O;C9H8O4;180.159;2-methoxycarbonylbenzoic acid;2-methoxycarbonylbenzoic acid;0;NO
Musk ketone;Approved Name;DTXSID6025690;Musk ketone;0;CC(=O)C1=C(C)C(=C(C(=C1C)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O;C14H18N2O5;294.307;1-(4-tert-butyl-2,6-dimethyl-3,5-dinitrophenyl)ethanone;1-(4-tert-butyl-2,6-dimethyl-3,5-dinitrophenyl)ethanone;0;NO
Musk Xylene;Approved Name;DTXSID1021405;Musk Xylene;0;CC1=C(C(=C(C(C)=C1[N+]([O-])=O)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O;C12H15N3O6;297.267;1-tert-butyl-3,5-dimethyl-2,4,6-trinitrobenzene;1-tert-butyl-3,5-dimethyl-2,4,6-trinitrobenzene;0;NO
Myclobutanil;Approved Name;DTXSID8024315;Myclobutanil;0;CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1;C15H17ClN4;288.78;2-(4-chlorophenyl)-2-(1,2,4-triazol-1-ylmethyl)hexanenitrile;2-(4-chlorophenyl)-2-(1,2,4-triazol-1-ylmethyl)hexanenitrile;0;NO
Myrcene;Approved Name;DTXSID6025692;Myrcene;0;CC(C)=CCCC(=C)C=C;C10H16;136.238;7-methyl-3-methylideneocta-1,6-diene;7-methyl-3-methylideneocta-1,6-diene;0;NO
N-(2-Methoxyphenyl)-3-oxobutanamide;Approved Name;DTXSID9026558;N-(2-Methoxyphenyl)-3-oxobutanamide;0;COC1=C(NC(=O)CC(C)=O)C=CC=C1;C11H13NO3;207.229;N-(2-methoxyphenyl)-3-oxobutanamide;N-(2-methoxyphenyl)-3-oxobutanamide;0;NO
N-(3,4-Dichlorophenyl)propanamide;Approved Name;DTXSID8022111;N-(3,4-Dichlorophenyl)propanamide;0;CCC(=O)NC1=CC=C(Cl)C(Cl)=C1;C9H9Cl2NO;218.08;N-(3,4-dichlorophenyl)propanamide;N-(3,4-dichlorophenyl)propanamide;0;NO
N-(Butoxymethyl)acrylamide;Approved Name;DTXSID9027443;N-(Butoxymethyl)acrylamide;0;CCCCOCNC(=O)C=C;C8H15NO2;157.213;N-(butoxymethyl)prop-2-enamide;N-(butoxymethyl)prop-2-enamide;0;NO
N,N,N-Trimethyloctadecan-1-aminium chloride;Approved Name;DTXSID1026902;N,N,N-Trimethyloctadecan-1-aminium chloride;0;[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)C;C21H46ClN;348.06;"trimethyl(octadecyl)azanium;chloride";"trimethyl(octadecyl)azanium;chloride";0;NO
N,N'-Di-2-naphthyl-p-phenylenediamine;Approved Name;DTXSID3020918;N,N'-Di-2-naphthyl-p-phenylenediamine;0;N(C1=CC=C(NC2=CC=C3C=CC=CC3=C2)C=C1)C1=CC=C2C=CC=CC2=C1;C26H20N2;360.46;1-N,4-N-dinaphthalen-2-ylbenzene-1,4-diamine;1-N,4-N-dinaphthalen-2-ylbenzene-1,4-diamine;0;NO
N,N-Dicyclohexyl-2-benzothiazolesulfenamide;Approved Name;DTXSID3027584;N,N-Dicyclohexyl-2-benzothiazolesulfenamide;0;C1CCC(CC1)N(SC1=NC2=C(S1)C=CC=C2)C1CCCCC1;C19H26N2S2;346.55;N-(1,3-benzothiazol-2-ylsulfanyl)-N-cyclohexylcyclohexanamine;N-(1,3-benzothiazol-2-ylsulfanyl)-N-cyclohexylcyclohexanamine;0;NO
N,N'-Dicyclohexylthiourea;Approved Name;DTXSID9020451;N,N'-Dicyclohexylthiourea;0;S=C(NC1CCCCC1)NC1CCCCC1;C13H24N2S;240.41;1,3-dicyclohexylthiourea;1,3-dicyclohexylthiourea;0;NO
N,N-Diethylaniline;Approved Name;DTXSID8021800;N,N-Diethylaniline;0;CCN(CC)C1=CC=CC=C1;C10H15N;149.237;N,N-diethylaniline;N,N-diethylaniline;0;NO
N,N-Diethylethanolamine;Approved Name;DTXSID5021837;N,N-Diethylethanolamine;0;CCN(CC)CCO;C6H15NO;117.192;2-(diethylamino)ethanol;2-(diethylamino)ethanol;0;NO
N,N-Dimethylaniline;Approved Name;DTXSID2020507;N,N-Dimethylaniline;0;CN(C)C1=CC=CC=C1;C8H11N;121.183;N,N-dimethylaniline;N,N-dimethylaniline;0;NO
N,N-Dimethyldecylamine oxide;Approved Name;DTXSID7042190;N,N-Dimethyldecylamine oxide;0;CCCCCCCCCC[N+](C)(C)[O-];C12H27NO;201.354;N,N-dimethyldecan-1-amine oxide;N,N-dimethyldecan-1-amine oxide;0;NO
N,N-Dimethyldodecan-1-amine;Approved Name;DTXSID1026906;N,N-Dimethyldodecan-1-amine;0;CCCCCCCCCCCCN(C)C;C14H31N;213.409;N,N-dimethyldodecan-1-amine;N,N-dimethyldodecan-1-amine;0;NO
N,N-Dimethylformamide;Approved Name;DTXSID6020515;N,N-Dimethylformamide;0;CN(C)C=O;C3H7NO;73.095;N,N-dimethylformamide;N,N-dimethylformamide;0;NO
N,N-Dimethyl-N-benzyl-N-octadecylammonium chloride;Approved Name;DTXSID2025139;N,N-Dimethyl-N-benzyl-N-octadecylammonium chloride;0;[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1;C27H50ClN;424.15;"benzyl-dimethyl-octadecylazanium;chloride";"benzyl-dimethyl-octadecylazanium;chloride";0;NO
N,N-Dimethyloctylamine;Approved Name;DTXSID2036299;N,N-Dimethyloctylamine;0;CCCCCCCCN(C)C;C10H23N;157.301;N,N-dimethyloctan-1-amine;N,N-dimethyloctan-1-amine;0;NO
N,N'-Methylenebisacrylamide;Approved Name;DTXSID8025595;N,N'-Methylenebisacrylamide;0;C=CC(=O)NCNC(=O)C=C;C7H10N2O2;154.169;N-[(prop-2-enoylamino)methyl]prop-2-enamide;N-[(prop-2-enoylamino)methyl]prop-2-enamide;0;NO
N-[(Perfluorooctylsulfonamido)propyl]-N,N,N-trimethylammonium iodide;Approved Name;DTXSID8051419;N-[(Perfluorooctylsulfonamido)propyl]-N,N,N-trimethylammonium iodide;0;[I-].C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C14H16F17IN2O2S;726.23;"3-(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctylsulfonylamino)propyl-trimethylazanium;iodide";"3-(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctylsulfonylamino)propyl-trimethylazanium;iodide";0;NO
Naled;Approved Name;DTXSID1024209;Naled;0;COP(=O)(OC)OC(Br)C(Cl)(Cl)Br;C4H7Br2Cl2O4P;380.78;(1,2-dibromo-2,2-dichloroethyl) dimethyl phosphate;(1,2-dibromo-2,2-dichloroethyl) dimethyl phosphate;0;NO
Nalidixic acid;Approved Name;DTXSID3020912;Nalidixic acid;0;CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2;C12H12N2O3;232.239;1-ethyl-7-methyl-4-oxo-1,8-naphthyridine-3-carboxylic acid;1-ethyl-7-methyl-4-oxo-1,8-naphthyridine-3-carboxylic acid;0;NO
Naphthalene;Approved Name;DTXSID8020913;Naphthalene;0;C1=CC2=CC=CC=C2C=C1;C10H8;128.174;naphthalene;naphthalene;0;NO
Napropamide;Approved Name;DTXSID5024211;Napropamide;0;CCN(CC)C(=O)C(C)OC1=C2C=CC=CC2=CC=C1;C17H21NO2;271.36;N,N-diethyl-2-naphthalen-1-yloxypropanamide;N,N-diethyl-2-naphthalen-1-yloxypropanamide;0;NO
N-Butylaniline;Approved Name;DTXSID9044370;N-Butylaniline;0;CCCCNC1=CC=CC=C1;C10H15N;149.237;N-butylaniline;N-butylaniline;0;NO
N-Butyldiethanolamine;Approved Name;DTXSID1044354;N-Butyldiethanolamine;0;CCCCN(CCO)CCO;C8H19NO2;161.245;2-[butyl(2-hydroxyethyl)amino]ethanol;2-[butyl(2-hydroxyethyl)amino]ethanol;0;NO
